"PAP","VENTLUNG","SAO2","EXPCO2","HR","HREKG","CVP","KINKEDTUBE","BP","ERRCAUTER","PULMEMBOLUS","SHUNT","MINVOLSET","CATECHOL","ERRLOWOUTPUT","FIO2","LVEDVOLUME","INTUBATION","STROKEVOLUME","PRESS","HRBP","VENTMACH","CO","MINVOL","HYPOVOLEMIA","LVFAILURE","HRSAT","INSUFFANESTH","TPR","HISTORY","VENTALV","DISCONNECT","VENTTUBE","ARTCO2","ANAPHYLAXIS","PVSAT","PCWP"
"NORMAL","HIGH","LOW","HIGH","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","NORMAL","HIGH","LOW","FALSE","FALSE","HIGH","TRUE","NORMAL","FALSE","LOW","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","TRUE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","TRUE","LOW","NORMAL"
"NORMAL","NORMAL","LOW","NORMAL","HIGH","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","HIGH","NORMAL","LOW","ZERO","FALSE","FALSE","HIGH","FALSE","LOW","FALSE","NORMAL","FALSE","LOW","NORMAL","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","ZERO","TRUE","FALSE","HIGH","FALSE","HIGH","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","HIGH"
"NORMAL","ZERO","LOW","LOW","NORMAL","LOW","LOW","TRUE","NORMAL","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","NORMAL","LOW","NORMAL","NORMAL","ZERO","FALSE","FALSE","LOW","FALSE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","LOW","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","NORMAL","HIGH","FALSE","LOW","TRUE","FALSE","HIGH","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","LOW","HIGH","HIGH","NORMAL","LOW","ZERO","TRUE","FALSE","NORMAL","FALSE","LOW","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","HIGH"
"NORMAL","LOW","HIGH","LOW","NORMAL","LOW","NORMAL","FALSE","NORMAL","FALSE","FALSE","NORMAL","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","LOW","LOW","NORMAL","HIGH","FALSE","FALSE","LOW","FALSE","HIGH","FALSE","HIGH","TRUE","ZERO","LOW","FALSE","HIGH","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","HIGH","HIGH","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","HIGH","FALSE","ZERO","TRUE","ZERO","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","LOW","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","LOW"
"HIGH","ZERO","LOW","LOW","HIGH","HIGH","LOW","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","LOW","NORMAL","LOW","ZERO","HIGH","NORMAL","NORMAL","ZERO","FALSE","TRUE","HIGH","FALSE","LOW","TRUE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","LOW"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","NORMAL","NORMAL","HIGH","NORMAL","HIGH","ZERO","TRUE","FALSE","HIGH","FALSE","HIGH","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","HIGH"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","LOW","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","LOW","NORMAL","LOW","LOW","HIGH","NORMAL","LOW","ZERO","FALSE","TRUE","HIGH","FALSE","LOW","TRUE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","LOW"
"NORMAL","LOW","HIGH","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","HIGH","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","LOW","HIGH","HIGH","HIGH","HIGH","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","HIGH","FALSE","HIGH","LOW","FALSE","HIGH","NORMAL"
"NORMAL","ZERO","LOW","LOW","NORMAL","HIGH","NORMAL","FALSE","HIGH","TRUE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","NORMAL","HIGH","LOW","NORMAL","NORMAL","ZERO","TRUE","FALSE","LOW","FALSE","HIGH","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","HIGH"
"LOW","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","LOW","HIGH","HIGH","NORMAL","LOW","ZERO","FALSE","FALSE","HIGH","FALSE","LOW","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","HIGH","TRUE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","NORMAL","ZERO","HIGH","ZERO","HIGH","ZERO","TRUE","FALSE","HIGH","FALSE","HIGH","FALSE","ZERO","FALSE","ZERO","HIGH","FALSE","LOW","HIGH"
"NORMAL","ZERO","LOW","LOW","NORMAL","LOW","HIGH","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","TRUE","NORMAL","HIGH","NORMAL","LOW","HIGH","NORMAL","NORMAL","LOW","ZERO","TRUE","FALSE","LOW","FALSE","LOW","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","HIGH"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","HIGH","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","LOW","HIGH","HIGH","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","HIGH","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","NORMAL","LOW","ZERO","HIGH","HIGH","NORMAL","FALSE","NORMAL","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","LOW","LOW","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","NORMAL","HIGH","LOW","NORMAL","LOW","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","ESOPHAGEAL","NORMAL","HIGH","LOW","HIGH","NORMAL","LOW","FALSE","FALSE","LOW","FALSE","HIGH","FALSE","HIGH","FALSE","HIGH","LOW","FALSE","HIGH","NORMAL"
"NORMAL","ZERO","LOW","LOW","NORMAL","LOW","NORMAL","FALSE","NORMAL","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","NORMAL","LOW","NORMAL","NORMAL","ZERO","FALSE","FALSE","LOW","TRUE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","HIGH","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","LOW","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","NORMAL","LOW","NORMAL","FALSE","NORMAL","FALSE","FALSE","NORMAL","NORMAL","HIGH","TRUE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","HIGH","NORMAL","NORMAL","ZERO","FALSE","FALSE","LOW","FALSE","HIGH","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","LOW","LOW","NORMAL","HIGH","HIGH","HIGH","FALSE","NORMAL","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","ESOPHAGEAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","ZERO","TRUE","FALSE","HIGH","FALSE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","HIGH"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","LOW","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","LOW","HIGH","LOW","HIGH","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","LOW","HIGH","HIGH","NORMAL","LOW","HIGH","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","HIGH","TRUE","ZERO","LOW","FALSE","HIGH","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","NORMAL","HIGH","FALSE","LOW","TRUE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","ZERO","TRUE","FALSE","NORMAL","FALSE","HIGH","FALSE","ZERO","TRUE","ZERO","HIGH","FALSE","LOW","HIGH"
"NORMAL","LOW","HIGH","LOW","NORMAL","LOW","NORMAL","FALSE","NORMAL","FALSE","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","LOW","NORMAL","NORMAL","HIGH","FALSE","FALSE","LOW","FALSE","NORMAL","FALSE","HIGH","TRUE","ZERO","LOW","FALSE","HIGH","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","HIGH"
"LOW","ZERO","LOW","LOW","HIGH","NORMAL","NORMAL","FALSE","LOW","TRUE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","LOW","HIGH","NORMAL","NORMAL","ZERO","FALSE","FALSE","NORMAL","FALSE","LOW","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","LOW","HIGH","LOW","HIGH","HIGH","HIGH","FALSE","NORMAL","TRUE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","LOW","HIGH","HIGH","NORMAL","NORMAL","HIGH","TRUE","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","TRUE","ZERO","LOW","FALSE","HIGH","HIGH"
"NORMAL","LOW","HIGH","NORMAL","HIGH","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","HIGH","TRUE","FALSE","HIGH","FALSE","NORMAL","FALSE","HIGH","TRUE","ZERO","HIGH","FALSE","HIGH","HIGH"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","HIGH","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","HIGH"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","NORMAL","HIGH","ZERO","TRUE","FALSE","HIGH","FALSE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","LOW","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","TRUE","NORMAL","NORMAL","NORMAL","HIGH","NORMAL","NORMAL","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","HIGH","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","LOW","HIGH","LOW","HIGH","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","LOW","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","HIGH","FALSE","FALSE","HIGH","FALSE","LOW","FALSE","HIGH","TRUE","ZERO","LOW","FALSE","HIGH","LOW"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","LOW","NORMAL","LOW","LOW","HIGH","NORMAL","LOW","ZERO","FALSE","TRUE","HIGH","TRUE","HIGH","TRUE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","LOW"
"HIGH","ZERO","LOW","LOW","HIGH","HIGH","LOW","TRUE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","LOW","NORMAL","LOW","NORMAL","HIGH","NORMAL","LOW","ZERO","TRUE","TRUE","HIGH","FALSE","NORMAL","TRUE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","LOW"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","ZERO","TRUE","FALSE","HIGH","TRUE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","HIGH"
"NORMAL","ZERO","LOW","LOW","NORMAL","LOW","NORMAL","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","LOW","LOW","NORMAL","NORMAL","NORMAL","FALSE","FALSE","LOW","FALSE","LOW","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"LOW","ZERO","LOW","LOW","HIGH","HIGH","HIGH","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","LOW","LOW","HIGH","NORMAL","LOW","LOW","TRUE","FALSE","HIGH","FALSE","LOW","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","HIGH"
"NORMAL","ZERO","LOW","LOW","LOW","NORMAL","NORMAL","TRUE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","LOW","LOW","NORMAL","LOW","ZERO","FALSE","FALSE","HIGH","FALSE","LOW","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","NORMAL","NORMAL","FALSE","HIGH","TRUE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"HIGH","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","NORMAL","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","HIGH","NORMAL","LOW","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","HIGH","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","LOW","NORMAL","LOW","NORMAL","LOW","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","HIGH","NORMAL","FALSE","NORMAL","HIGH","NORMAL","NORMAL","LOW","LOW","HIGH","NORMAL","HIGH","FALSE","FALSE","LOW","FALSE","HIGH","FALSE","HIGH","FALSE","HIGH","LOW","FALSE","NORMAL","HIGH"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","LOW","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","LOW","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","NORMAL","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","NORMAL","NORMAL","HIGH","NORMAL","HIGH","ZERO","TRUE","FALSE","HIGH","FALSE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","HIGH"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","HIGH","LOW","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","LOW","FALSE","ZERO","FALSE","ZERO","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","LOW","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","LOW","NORMAL","LOW","LOW","HIGH","NORMAL","LOW","ZERO","FALSE","TRUE","HIGH","FALSE","NORMAL","TRUE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","LOW"
"NORMAL","ZERO","LOW","LOW","HIGH","NORMAL","NORMAL","FALSE","HIGH","TRUE","FALSE","NORMAL","LOW","HIGH","FALSE","NORMAL","NORMAL","ESOPHAGEAL","NORMAL","ZERO","HIGH","LOW","HIGH","LOW","FALSE","FALSE","NORMAL","TRUE","HIGH","FALSE","LOW","FALSE","ZERO","HIGH","FALSE","LOW","NORMAL"
"NORMAL","LOW","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","HIGH","LOW","HIGH","HIGH","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","HIGH","FALSE","ZERO","LOW","FALSE","HIGH","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","HIGH","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","LOW","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","LOW","HIGH","LOW","NORMAL","HIGH","NORMAL","FALSE","HIGH","TRUE","FALSE","NORMAL","HIGH","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","LOW","LOW","HIGH","NORMAL","HIGH","FALSE","FALSE","LOW","FALSE","HIGH","FALSE","HIGH","FALSE","HIGH","LOW","FALSE","HIGH","NORMAL"
"NORMAL","HIGH","NORMAL","HIGH","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","LOW","FALSE","FALSE","HIGH","FALSE","HIGH","FALSE","LOW","FALSE","NORMAL","HIGH","FALSE","NORMAL","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","TRUE","HIGH","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","HIGH","FALSE","NORMAL","FALSE","FALSE","NORMAL","NORMAL","HIGH","TRUE","NORMAL","HIGH","NORMAL","NORMAL","HIGH","NORMAL","NORMAL","HIGH","ZERO","TRUE","FALSE","HIGH","FALSE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","HIGH"
"HIGH","ZERO","LOW","LOW","HIGH","HIGH","HIGH","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","LOW","NORMAL","HIGH","NORMAL","LOW","ZERO","TRUE","FALSE","HIGH","FALSE","LOW","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","HIGH"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","HIGH","FALSE","ZERO","TRUE","ZERO","HIGH","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","NORMAL","FALSE","FALSE","NORMAL","LOW","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","HIGH","LOW","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","ZERO","FALSE","ZERO","HIGH","FALSE","LOW","NORMAL"
"NORMAL","LOW","LOW","NORMAL","HIGH","HIGH","NORMAL","TRUE","LOW","FALSE","FALSE","HIGH","NORMAL","HIGH","FALSE","LOW","HIGH","ONESIDED","LOW","HIGH","HIGH","ZERO","LOW","ZERO","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","LOW","FALSE","ZERO","HIGH","FALSE","LOW","HIGH"
"NORMAL","LOW","HIGH","LOW","NORMAL","LOW","NORMAL","FALSE","NORMAL","FALSE","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","LOW","HIGH","LOW","NORMAL","LOW","HIGH","FALSE","FALSE","LOW","FALSE","HIGH","FALSE","HIGH","FALSE","LOW","LOW","FALSE","HIGH","NORMAL"
"HIGH","LOW","NORMAL","ZERO","NORMAL","LOW","NORMAL","FALSE","NORMAL","FALSE","TRUE","HIGH","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","LOW","NORMAL","NORMAL","HIGH","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","HIGH","TRUE","ZERO","NORMAL","FALSE","HIGH","NORMAL"
"NORMAL","LOW","HIGH","LOW","HIGH","HIGH","NORMAL","FALSE","NORMAL","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","HIGH","TRUE","FALSE","HIGH","FALSE","NORMAL","FALSE","HIGH","TRUE","ZERO","LOW","FALSE","HIGH","HIGH"
"NORMAL","LOW","HIGH","LOW","HIGH","HIGH","LOW","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","LOW","NORMAL","NORMAL","HIGH","NORMAL","NORMAL","HIGH","HIGH","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","HIGH","TRUE","ZERO","LOW","FALSE","HIGH","LOW"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","HIGH","NORMAL","HIGH","FALSE","NORMAL","NORMAL","ONESIDED","NORMAL","HIGH","HIGH","NORMAL","HIGH","NORMAL","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","NORMAL","FALSE","LOW","NORMAL"
"NORMAL","ZERO","LOW","NORMAL","HIGH","HIGH","NORMAL","TRUE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","HIGH","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","HIGH"
"NORMAL","ZERO","LOW","LOW","HIGH","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","NORMAL","HIGH","ZERO","FALSE","FALSE","HIGH","FALSE","NORMAL","FALSE","ZERO","FALSE","LOW","HIGH","FALSE","LOW","NORMAL"
